cuisine_type,business_id,name,address,coordinates/latitude,coordinates/longitude,num_reviews,rating,zipcode
French Cuisine,YWYbLfHO5FjnCQ_uuy6Kdg,Vin et Fleurs,69 Thompson St,40.72448,-74.00327,382,4,10012
French Cuisine,sySAZxvH4LvSGJRLmCP19A,Aux Epices,121 Baxter St,40.7181073647053,-73.9991025383579,304,4,10013
French Cuisine,_sipbeIM-EtR4cIzleEUhg,Cafe Rue Dix,1451 Bedford Ave,40.6740232907878,-73.9538387930572,340,4,11216
French Cuisine,dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,323 W Broadway,40.72186,-74.00382,241,4,10013
French Cuisine,9f6chaCx20d1A0Abo6NzUw,Chateau 49 Bar A Vin,924 2nd Ave,40.75428,-73.9687299,60,4.5,10022
French Cuisine,ZWPgzW0qqtksyI3GxCPM-Q,Little Frog Bistro & Bar,322 E 86th St,40.77722,-73.95092,185,4,10028
French Cuisine,FZh1ZBFrb46tkRdZuMA7hQ,Troquet,155 Grand St,40.7200024863923,-73.9990466250079,142,4,10013
French Cuisine,GBJOu9Rk4JqqWjB8ddYudw,La Mercerie,53 Howard St,40.7202236743825,-74.0021909441629,137,3.5,10013
French Cuisine,ZjU9qd-RR55cEEKufmdN5Q,Cathédrale Restaurant,112 E 11th St,40.7316,-73.98951,18,4,10003
French Cuisine,qLL_x4uzDHCgXd9lwaGxjw,Frevo,48 W 8th St,40.73313,-73.99867,10,4.5,10011
French Cuisine,ckA5dhV4ve-QZXUBFI6TUA,Le Coq Rico,30 E 20th St,40.7385919,-73.9888939,322,4,10003
French Cuisine,8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,349 Amsterdam Ave,40.7814059,-73.97918,360,4,10024
French Cuisine,Bx9ufqCtxxdl2l6pT3J45g,Petrossian Boutique & Cafe,911 7th Ave,40.7658521957585,-73.979433064085,358,4,10019
French Cuisine,lu0XMmcPyFGvIgqRcbU_4g,Le Jardinier,610 Lexington Ave,40.7582033,-73.9713074,31,4,10022
French Cuisine,oF3yOAqGpIGRbjtOzvSxoA,Bouley Test Kitchen,31 West 21st St,40.7411629,-73.9921063,28,4.5,10010
French Cuisine,V69n3YrAs59GenGB2jLVrA,Orsay,1057 Lexington Ave,40.772384,-73.960433,269,3.5,10021
French Cuisine,UJDb0M1eF4KkxJdCTh67cw,Shun,610 Lexington Ave,40.7582033,-73.9713074,34,4.5,10022
French Cuisine,Su-MRJLlxUtjU_-V5viYYA,French Roast,2340 Broadway,40.7877322,-73.9767123,543,3,10024
French Cuisine,giL47kf_ln3aqJNWhGuNCA,Pinky's Space,70 E 1st St,40.72355,-73.98879,11,4.5,10003
French Cuisine,nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,183 9th Ave,40.7454064780449,-74.0024026704959,609,3.5,10011
French Cuisine,CcxreLJbZsO6Z775-hMWpw,St Tropez Wine Bar,304 W 4th St,40.73704,-74.00386,127,4.5,10014
French Cuisine,mjGdtrh0tX7I91GM9dlMNg,MIMI,185 Sullivan St,40.7283483,-74.0006612,133,4,10012
French Cuisine,qcvGRJT3QedXz7p3_CDmmA,Bel Ami,30 E 68th St,40.7689753,-73.9670732,179,4,10065
French Cuisine,HJg9TbpyWvb6-AFPdb7NCA,King,18 King St,40.7275,-74.00346,151,3.5,10014
French Cuisine,3zbz9kLrLKHCBeGrNhMMGA,L'Accolade,302 Bleecker St,40.732484,-74.003915,48,4.5,10014
French Cuisine,nU4XBdvxDABXqZ6CnB8Dig,Clinton Street Baking Company,4 Clinton St,40.721128,-73.983933,4861,4,10002
French Cuisine,I6KHYESZdZQz0fnMaMyIpQ,Zusik,202 W14th St,40.73864,-74.00029,84,5,10011
French Cuisine,sBL7J7s4Rnul40-MB0hXbA,Perrine,2 E 61st St,40.7652523152915,-73.9719824881672,74,4,10065
French Cuisine,PE0g0ox_CojtHpPJLjmPpQ,Le Petit Rooster,491 Columbus Ave,40.78489,-73.97312,24,4,10024
French Cuisine,5nODUmSo5UeIzBg7tX-QnQ,Maison Kayser,1294 3rd Ave,40.7713534588679,-73.9597375208537,676,4,10021
French Cuisine,iQB37FNqD_G5_QMrp9ovnw,Jadis,42 Rivington St,40.7210234741789,-73.9910054106201,488,4,10002
French Cuisine,xN7JOFf3nBBDxvZ1M4Slbg,Barbès Restaurant,1300 Park Ave,40.7529899,-74.02924,149,4,07030
French Cuisine,Du4yrt8aWlBhOeEjhEH3ww,St Tropez - Soho,194 Spring St,40.72498,-74.00328,48,4.5,10012
French Cuisine,CwAE-SZzIa8A2AUiF0wZ8w,Paname Restaurant,1068 2nd Ave,40.7587122741301,-73.9654768081818,95,4,10022
French Cuisine,P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,145 W Broadway,40.71692,-74.00792,617,4,10013
French Cuisine,fAPkN79fe7Gjq7A6fj6s9Q,Bistro Eloise,75-57 31st Ave,40.7587335,-73.8920429,117,4.5,11370
French Cuisine,1z5Nu66M6W8mk5Ap4osZwA,The NoMad Restaurant,1170 Broadway,40.7449,-73.988482,1437,4,10001
French Cuisine,M-sTctogJErjLmoLiuyb4w,Brasserie Ruhlmann,45 Rockefeller Plz,40.759120073535,-73.978181445687,262,3,10111
French Cuisine,-7iUpGTNDdy4WjxLGYp-_g,Trattoria Italienne,19 W 24th St,40.7430619,-73.9903948,133,4.5,10010
French Cuisine,dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,35 E 18th St,40.738085,-73.989472,2921,4,10003
French Cuisine,lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,29 E 61st St,40.7648,-73.9699213,72,3.5,10065
French Cuisine,TIjtmaeUZexPZvcBz73VCw,Le Barricou,533 Grand St,40.71118,-73.95003,1236,4,11211
French Cuisine,pV-f6jq8mqNWymbPyPNmzg,BOBO,181 W 10th St,40.734489440918,-74.0026245117188,519,4,10014
French Cuisine,myYOl6CDu1fieWKxXn-1Og,Little Prince,199 Prince St,40.7267198,-74.0027459,305,3.5,10012
French Cuisine,jeJfYLekXo3yxUpDfNukyQ,Cafe Matisse,167 Park Ave,40.82503,-74.10933,335,4.5,07070
French Cuisine,hAmf5Tfs0OhllZHAmO-12g,Tartinery Hudson Eats,225 Liberty St,40.712338,-74.01588,368,4,10281
French Cuisine,xrKa2SpgWzPEEbji3Iw2DQ,The Calaveras,949 Columbus Ave,40.79956,-73.96241,95,4.5,10025
French Cuisine,6hw4ibsutVoMl_RK0aAJ7Q,The Black Derby,310 W 4th St,40.737266,-74.00399,173,4.5,10014
French Cuisine,M6Eiyx9LXMetMUxsYe-fvw,Ponty Bistro,2375 Adam Clayton Powell Blvd,40.8175925,-73.9412695,381,4,10030
French Cuisine,M85t-iOAbMpO9mVIKAgwMw,Le Garage,157 Suydam St,40.6993863968861,-73.9265948743181,141,4,11221
French Cuisine,TCJrcryBkI6eg2HYThoiKg,Petite Crevette,144 Union St,40.68396,-74.0018,312,4,11231
French Cuisine,sqbSuwMNFg76ys2yNpbgVg,Bouley at Home,31 W 21st St,40.7410869985191,-73.9921929272335,108,4,10010
French Cuisine,15_ODtslmB59M-FxU-mvUQ,Bagatelle,1 Little W 12th St,40.739654,-74.005915,713,3.5,10014
French Cuisine,a0AvIH1UnFmqAXhZDEQtrw,Tocqueville Restaurant,1 E 15th St,40.73662,-73.99272,350,4,10003
French Cuisine,2VpurA2lb-q90nmALklNcA,Perry St,176 Perry St,40.73442,-74.00971,929,4,10014
French Cuisine,k74Lwp6Prr3yFgoPx0HSDA,Reverence,2592 Frederick Douglass Blvd,40.8184806,-73.9448795,7,4.5,10030
French Cuisine,M7FR0flXH4yUq5Gh7-7Vog,Fedora,239 W 4th St,40.73457,-74.00306,351,4,10014
French Cuisine,6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,2245 Adam Clayton Powell,40.8133399,-73.94467,181,4,10027
French Cuisine,50fWXrNECQQYght4ZWeBXQ,Taureau,558 Broome St,40.72452,-74.00569,569,4.5,10013
French Cuisine,43w_Xf2HWy5z8ilkPI8cLQ,Houston's Restaurant,1 Riverside Sq Mall,40.905192,-74.031119,680,4,07601
French Cuisine,qEbQbYZxurnuVxDrNHQUJg,La Boite en Bois,75 W 68th St,40.7749214172363,-73.9802398681641,212,4,10023
French Cuisine,qf9ONR0LAAFZ8fLDRkVHww,Mori,351 5th Ave,40.671718,-73.983902,83,4.5,11215
French Cuisine,sVG1whNWHhlbjP6p027YcA,Brindle Room,277 E 10th St,40.72829,-73.98271,1004,4,10009
French Cuisine,PHSsvGDW6Rh2pGWEDTrDew,Death Ave,315 10th Ave,40.75112,-74.00208,556,3.5,10001
French Cuisine,kMljfja7weqfl_lzspjzHA,Cafe Cluny,284 W 12th St,40.737385,-74.003966,708,4,10014
French Cuisine,hD55NUiGDK7STQ8oy9QDPA,Le Monde,2885 Broadway,40.8058021,-73.9658246,465,3,10025
French Cuisine,BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,180 Prince St,40.72615,-74.00216,477,4,10012
French Cuisine,6UcYACF-byUBkn5jumAAfQ,Rotisserie Georgette,14 E 60th St,40.764352,-73.971732,202,4,10022
French Cuisine,IVjpsmmsgc42k9K2RZR3Qg,Le Fond,105 Norman Ave,40.7258415222168,-73.9511032104492,142,4.5,11222
French Cuisine,F2YGnF0og_7fHNd880byCQ,Vin Sur Vingt,201 W 11th St,40.73661,-74.00129,202,4,10014
French Cuisine,63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,293 3rd Ave,40.73845,-73.98321,598,4,10010
French Cuisine,r_QEUVdoo8dsKR9fK31w3w,Paradis Des Gouts,1136 Broadway,40.69333,-73.92931,44,4.5,11221
French Cuisine,3J9hH7EJdBv7_TjaQQqsJQ,Le Grill de Joël Robuchon,85 10th Ave,40.74303,-74.00779,35,4,10011
French Cuisine,3V20VbC45XL4TBYTL9DrOg,David's Cafe,110 St Marks Pl,40.7269310030458,-73.9843428879976,185,4,10009
French Cuisine,1jBTtOBWbE-XRxyp7NyHvg,Saju,120 W 44th St,40.7565,-73.98427,282,3.5,10036
French Cuisine,aTFkjo0scqmOgsFF5kuGXg,Claudette,24 5th Ave,40.7330367619291,-73.9960286909289,365,4,10011
French Cuisine,l3USyZNhkkTsG-6-rHvsew,Wine:34,127 E 34th St,40.7467540555211,-73.9802000666539,71,4,10016
French Cuisine,vYc_dbmC4yK7X_-3vQ74ig,Mont Blanc 52,344 W 52nd St,40.7641908730716,-73.9867371497641,80,4.5,10019
French Cuisine,5LqclCP-RTj61-5QNo0jZw,Maison Harlem,341 St Nicholas Ave,40.8121862892803,-73.9516100875101,460,4,10027
French Cuisine,q-QEwZi32JCnjb7zbY-PQw,Soogil,108 E 4th St,40.72551,-73.98838,92,4,10003
French Cuisine,0j4yPmK9rOS52-mgKoq0Eg,Maison Yaki,626 Vanderbilt Ave,40.67749,-73.96913,51,4,11238
French Cuisine,K8Z10Tx2rwx6CcHV8FcuJg,Chez Lucienne,308 Lenox Ave,40.8079409,-73.9448598,450,3.5,10027
French Cuisine,OkiPb6gNNRmcbB4zIIMx0g,Big Tiny,244 Smith St,40.6834507,-73.992855,47,4.5,11231
French Cuisine,1bcaN1lL4GeROa-JoGal9Q,Bistro Le Steak,1309 3rd Ave,40.77147,-73.959,134,4,10021
French Cuisine,Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,170 Waverly Pl,40.7336021670705,-74.001675412843,649,4,10014
French Cuisine,GticI2JB8Iw2ktRfLv6aRQ,Momofuku Ko,8 Extra Pl,40.724776,-73.991682,292,4.5,10003
French Cuisine,yDStP6k9r9CS0bcwSNbIyw,Couleur Café,435 7th Ave,40.6633799,-73.98433,195,4,11215
French Cuisine,eL1ojVz0QYCZ7xJOii46LQ,Papilles,127 E 7th St,40.72637,-73.98403,59,5,10009
French Cuisine,scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,1065 Ave Of The Americas,40.75403,-73.98539,529,4,10018
French Cuisine,2BRJP7YeiNuWSwyn2TdAoA,Kafana,116 Ave C,40.72432,-73.97851,392,4,10009
French Cuisine,tD1pDzU-x8gGodC4nGnY9g,NORMA'S,119 W 56th St,40.7641277134065,-73.9783795227192,1687,3.5,10019
French Cuisine,mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,888 3rd Ave,40.7582412110122,-73.9688767764436,1060,4,10022
French Cuisine,5ZEFbq_AQV5VQFG2JKYzlA,Giorgio's of Gramercy,27 E 21st St,40.7394209879325,-73.9885425567627,731,4,10010
French Cuisine,WA6HwJ3UlGWWCeJdOTlLWw,The Pandering Pig,209 Pinehurst Ave,40.855144,-73.937599,109,4,10033
French Cuisine,uoT2_Wrt1noD6kZOID7tUg,Jane,100 W Houston St,40.72732,-74.00026,3106,4,10012
French Cuisine,U1H_LiA_-9NtaSbehPdODw,Ratatouille,154 E 39th St,40.7489198,-73.9763381,253,4,10016
French Cuisine,iX-JFBFrKAJuv07uhHoi5g,Maison Kayser,2161 Broadway,40.7819579516292,-73.9812961672168,212,3.5,10024
French Cuisine,xZ96vaoL-cQjfotmUKtjJQ,Barn Joo 35,34 W 35th St,40.74964,-73.98582,1755,4.5,10001
French Cuisine,Knbn0h4MA1KX5Fv3eZfK4w,Nice Matin,201 W 79th St,40.78337,-73.97847,725,3.5,10024
French Cuisine,gQD8p65fHAAZTE7lHR6rYQ,Savann Mediterranean  Cuisine Restaurant,2280 Frederick Douglass Blvd,40.80848,-73.95201,193,4,10027
French Cuisine,XBWO26QblInZGftnSDD94A,Maman Tribeca,211 W Broadway,40.7188969,-74.0062207,242,4,10013
French Cuisine,7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,271 5th Ave,40.74545,-73.98652,142,4.5,10016
French Cuisine,bmBaNYCqL2i1iHiHDbIl_w,Côté Soleil,50-12 Skillman Ave,40.7460754,-73.913918,204,4.5,11377
French Cuisine,Rc1lxc5lSKJYd162JHNMfQ,Bea,403 W 43rd St,40.7591968,-73.9923361,2391,4,10036
French Cuisine,mosd9Voq5Ws6k6Uduii_ww,Bar Boulud,1900 Broadway,40.7718443592464,-73.9818808860381,844,3.5,10023
French Cuisine,bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,400 5th Ave,40.7500752,-73.9837835,1223,4,10018
French Cuisine,tC6CzF4fxzHJQ4RFUdT30g,Maison Vivienne New York,116 E 60th St,40.76309,-73.96868,2,1.5,10022
French Cuisine,uBGjcW-GuYy_qSvMykuISA,Pommes Frites,128 Macdougal St,40.730022,-74.000152,845,4.5,10012
French Cuisine,ypqK8DWM8Bcs43YveSJnNw,Manhatta,28 Liberty St,40.70797,-74.0088899,385,4.5,10005
French Cuisine,3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,20 Christopher St,40.73377,-74.00065,374,4,10014
French Cuisine,82wA_Vfg_eDckx23d3dA_g,Sel Rrose,1 Delancey St,40.7200099,-73.993839,471,4,10002
French Cuisine,l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,249 Ctr St,40.7205157,-73.9981652,117,4.5,10013
French Cuisine,S5aiRMdfmptZiRWdJ4mhYQ,Jules Bistro,65 Saint Marks Pl,40.72818,-73.98607,496,3.5,10003
French Cuisine,Vc7JEi0Hj6XYfSMFEUMKGg,Caviar Russe,538 Madison Ave,40.76075,-73.97379,125,4.5,10022
French Cuisine,eCb2VMBFGDgfKCMB4DUPvQ,La Cantine,60 St Nicholas Ave,40.70664,-73.9206,5,5,11237
French Cuisine,QUNchfxuTOOmjAXkHivYdQ,Patisserie Des Ambassades,2200 8th Ave,40.80603,-73.95381,299,3,10026
French Cuisine,uA0ua1WnE43E0PrQxni65g,Poulette Rotisserie,790 9th Ave,40.7648963928223,-73.9875030517578,172,4,10019
French Cuisine,3gtheZvv3Or0YzWXIl3SJg,Benoit,60 W 55th St,40.7625640535871,-73.9772810679851,448,3.5,10019
French Cuisine,zOTRYxeyHl1vRMyDkzGqog,Gaby Brasserie Française,44 W 45th St,40.75613,-73.98154,100,3,10036
French Cuisine,0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,239 West Broadway,40.7195533039813,-74.0057982895201,381,4,10013
French Cuisine,rQpO1Eie_zmeAOQ9s-T0sQ,Hole in the Wall,15 Cliff St,40.70837,-74.00563,490,4.5,10038
French Cuisine,cCesIqo-LQt0cRlZAnrAZQ,Friedman's,132 W 31st St,40.748297,-73.990649,2285,4,10001
French Cuisine,np98mkA22LYf6kCwCL59pw,Rabbithole Restaurant,352 Bedford Ave,40.7122932799856,-73.9628687873483,799,4,11211
French Cuisine,mv8dMMzzrzalso3sYCP_QA,Cafe Luluc,214 Smith St,40.68447,-73.99214,1347,4,11201
French Cuisine,VvsZAnEwU4c8Xkyrzx05Nw,Anytime,23 W 32nd St,40.74779,-73.98674,951,4.5,10001
French Cuisine,dYqWosnE1UlJs4Wx-M_u_A,Oda House,76 Ave B,40.7240282,-73.9821844,346,4,10009
French Cuisine,0Q13lJ3OHXOuBVpN6jeTjw,Tartine,253 W 11th St,40.7362899,-74.00344,967,4,10014
French Cuisine,vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,570 Amsterdam Ave,40.7887398925594,-73.9744491607132,1056,4,10024
French Cuisine,J3NT61-AH5d5Gu5tFJhYSw,The Cabin NYC,205 E 4th St,40.72393,-73.98383,130,4,10009
French Cuisine,C-8mGN7lt5rIraO5n-15ug,The Smith,956 2nd Ave,40.755165,-73.967868,2509,4,10022
French Cuisine,puIxzUYl8hhVfWJRaMsZcA,The Mercer Kitchen,99 Prince St,40.72481,-73.99876,1549,3.5,10012
French Cuisine,dS2VNgvdLCAxImvcVBV6wA,Papillon Bistro & Bar,22 E 54th St,40.760463700357,-73.9742553564245,392,3.5,10022
French Cuisine,49ST--X1jcIPzUIM1O3K6w,Mominette,221 Knickerbocker Ave,40.7032458,-73.9258954,653,4,11237
French Cuisine,vApeod35mjcuiwrdLnobmQ,Tout Va Bien,311 W 51st St,40.7634048461914,-73.986213684082,313,3.5,10019
French Cuisine,j5iCXa7HRk5LKZ-XOvTjLQ,Le Petit Parisien,251 E 53rd St,40.7570146,-73.9673265,113,4.5,10022
French Cuisine,EOANRwg2TqxqAJ6O7e-YNA,Racines,94 Chambers St,40.71463,-74.00752,125,4,10007
French Cuisine,0yMlU3xbdawYFXmjNc0dhw,The Harrow New York,720 10th Ave,40.76419,-73.99182,188,4.5,10019
French Cuisine,OqNmzS2N2I750zYgUC6IgA,Riverpark,450 E 29th St,40.7393734243765,-73.9734843398117,790,4,10016
French Cuisine,Gc7OVEIs4HodL4hw9U3C3w,Copinette,891 1st Ave,40.75407,-73.96623,97,4,10022
French Cuisine,66T7rXIZvcVg7XicY6QObg,Oscar's Place,466 Hudson St,40.7318649,-74.0064011,198,4.5,10014
French Cuisine,-P7qAIG1wr_gXW3nzIq5TA,Flex Mussels,174 East 82nd St,40.77637,-73.95646,1013,4,10028
French Cuisine,59dXrRQE3JVItSneV3a1bg,Le Veau D'or,129 E 60th St,40.76316,-73.96814,93,3.5,10022
French Cuisine,TNymQn5Fb0GobRGbax1vRQ,Pergola Des Artistes,252 W 46th St,40.75926,-73.98729,117,3.5,10036
French Cuisine,ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria & Wine Bar,3619 30th Ave,40.7648771022913,-73.9165434257602,433,4,11103
French Cuisine,uq5rHbGtBFwCwPkokIkKvQ,JoJo,160 E 64th St,40.76506,-73.96571,127,4,10065
French Cuisine,TWVmYLuG-w6fsrzKpmX6XQ,Brasserie 8 1/2,9 W 57th St,40.7638,-73.97518,443,3.5,10019
French Cuisine,zXuwcp_d3h6fVa9CarmWzw,Bistro Cassis Restaurant,225 Columbus Ave,40.776195,-73.97927,236,3.5,10023
French Cuisine,B_kcyXzmkJlFI9pSl7PHvw,Restaurant Ukiyo,239 E 5th St,40.72699,-73.98922,62,4.5,10003
French Cuisine,-udRA8VRsQJoIaT-kxCrGg,Ipanema Restaurant,43 W 46th St,40.757072217349,-73.9807795529175,1303,4,10036
French Cuisine,_F-GTYP0Cfc6LGamqRhXgQ,Boutique Bistro Bar,33-01 Ditmars Blvd,40.775414,-73.9093017,54,4.5,11105
French Cuisine,fFkqEyupjc5x2iJQIPcpLw,Ruffian,125 E 7th St,40.7264,-73.98411,193,4.5,10009
French Cuisine,SUbNA5z-LokTPQj5cdds8Q,A.O.C.,314 Bleecker St,40.7328715,-74.004005,599,3.5,10014
French Cuisine,ys6rqS7Cr1IZ2kB1TNYE4w,Sauvage,905 Lorimer St,40.72356122013,-73.9518526761375,204,3.5,11222
French Cuisine,IGZkGbwE36iE1yaDW5NNKA,The Flying Cock,497 3rd Ave,40.745296,-73.978073,499,4,10016
French Cuisine,g8vu1G_fZLrPpGf2UHk6-Q,Crepes on Columbus,990 Columbus Ave,40.80104,-73.96178,533,3.5,10025
French Cuisine,srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,11 W 31st St,40.7471774721074,-73.987011312828,1601,4,10001
French Cuisine,TdUhTJ7hCt0uANqHIcltOA,Olivier Bistro,469 4th Ave,40.6688499963761,-73.9896939343586,312,4,11215
French Cuisine,WS0ipFMNDJDy_MOylP-JGw,Felix,340 W Broadway,40.7226295,-74.0037455,395,3,10013
French Cuisine,uuDvk4EsRUkeTj4jVKJOpw,Rue 57,60 W 57th St,40.7640285260993,-73.9770378404755,1086,3.5,10019
French Cuisine,1VBeb3BF8R8cwuCYGeMrVg,Zaca Cafe,426A Marcus Garvey Blv,40.6822299,-73.93803,81,4.5,11216
French Cuisine,KtL6xhVJZq6dzAYlfcHvyw,Vaucluse,100 E 63rd St,40.76515,-73.96758,234,4,10065
French Cuisine,K_RLEEEkMmlis5hteYlYUQ,Majorelle,28 E 63rd St,40.7657132,-73.9692137,51,4,10065
French Cuisine,lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,101 E 19th St,40.73775,-73.987874,1186,4,10003
French Cuisine,g6R8iwi__IDy8plQy0v9WQ,Café Gitane,242 Mott St,40.7231802723335,-73.9946175625656,707,4,10012
French Cuisine,1TjhL68uTF473c3E-cuLiw,La Bonbonniere,28 8th Ave,40.737769995088,-74.004336265057,348,4,10014
French Cuisine,MHtbBc2np3sR7jiV9GphNg,Tribeca's Kitchen,200 Church St,40.7162705535921,-74.0072225927912,459,4,10013
French Cuisine,9vQca1DMqfbDGssiqEd6Hw,Le Gamin,108 Franklin St,40.728299,-73.957153,199,3.5,11222
French Cuisine,BQRfaq0U75B5EEblBZ2Aqg,The Ribbon,220 West 44th St,40.7576,-73.98693,117,4,10036
French Cuisine,PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,113 Macdougal St,40.7300047976758,-74.0006073834151,2151,4,10012
French Cuisine,NwrqmFGO-utVOG-eeDDuXg,Penelope,159 Lexington Ave,40.74371,-73.98152,2091,3.5,10016
French Cuisine,1_JZHKkWQBozYQ00fephWQ,Pistache,630 Flushing Ave,40.6996109,-73.9479221,6,5,11206
French Cuisine,-b3J-5K_beWyGxQ1Id7KQg,Jeepney,201 1st Ave,40.730294,-73.9835395,1056,4,10003
French Cuisine,_gzXNKarTxagBp6_PkmQKw,Gotham Bar and Grill,12 E 12th St,40.734186,-73.993696,1567,4.5,10003
French Cuisine,LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,38 W 39th St,40.752155,-73.984223,1647,4,10018
French Cuisine,fuS39acPaRi38DhSSwEI4Q,Felice,15 Gold St,40.70789,-74.00712,335,4,10038
French Cuisine,I6optu9x0JAf8oT5lqJ8qw,Blue Dog Cookhouse & Bar,308 W 50th St,40.76244,-73.98674,1202,4,10019
French Cuisine,aixlpNVteSFpBS9o_HUsNQ,Beaubourg,225 Liberty St,40.71156,-74.01533,274,3,10281
French Cuisine,BtVnZmPY51ZWGY63-mzJ7A,ON,110 Madison Ave,40.74502,-73.98513,83,4.5,10016
French Cuisine,gISZs8okQgFIpd-yz9aC4w,Café Henri,1010 50th Ave,40.742559,-73.953697,672,4,11101
French Cuisine,1raNn0l3I4H9PcAJce69Sw,Sojourn,244 E 79th St,40.77343,-73.95568,602,4,10075
French Cuisine,UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster,39 W 19th St,40.74007,-73.99344,5281,4,10011
French Cuisine,yNC4kI9Md0Csd6zqr3oeFw,The Mark Restaurant,25 E 77th St,40.775355,-73.96333,242,3.5,10075
French Cuisine,CyIf24YrOuiikkYVnHjoog,Uncle Momo,289 Grove St,40.71835,-74.04396,159,4,07302
French Cuisine,uDWRGAtDW1z7lWpRCfuXAg,Maison Kayser,8 W 40th St,40.752321,-73.982692,382,3.5,10018
French Cuisine,ddKmJRZ3D1iS-gbZq03OWQ,Friedmans,228 W 47th St,40.7595053740559,-73.9854379268717,454,4,10036
French Cuisine,ssGhu4n3emZ9kEPVf371IQ,Cookshop,156 10th Ave,40.7454251,-74.0056084,2052,4,10011
French Cuisine,ZgyvDF_hOWas3SXe0Hj7hA,Schilling,109 Washington St,40.70857,-74.014,144,4,10006
French Cuisine,y0HfYHoQJaguVCRuYVTIJg,Effy's Kitchen,1393B  2nd Ave,40.7693069,-73.95823,82,4,10029
French Cuisine,iL88ZmIUC_9Obf-r6YN1Ew,Le Souk Restaurant,510 Laguardia Pl,40.72793,-73.99928,383,3.5,10012
French Cuisine,bjSOXAOXFLMATHlrnWb_3A,Tree Bistro,190 1st Ave,40.72966,-73.98359,336,3.5,10009
French Cuisine,9w3zIx0-n7qPLQynU8saHA,AOC East,1590 First Ave,40.77469,-73.95075,125,4,10028
French Cuisine,K_0tNvQd7gyabfJrodf-tw,Archer & Goat,187 Lenox Ave,40.80432,-73.94835,62,4.5,10026
French Cuisine,F4vv1nvkqN8ktbn_a4lj1g,Asiate,80 Columbus Cir,40.7689502648012,-73.9831059158054,546,4,10023
French Cuisine,R15b1EaOvR3xe9xLacMJdg,DB Bistro Moderne,55 W 44th St,40.75594,-73.98211,683,3.5,10036
French Cuisine,6KcS6hc2j4kJi2XTGxC1eg,Bodrum Mediterranean Restaurant,584 Amsterdam Ave,40.78935,-73.97411,374,4,10024
French Cuisine,_LJFf9YqpYxvExTvVxb7Rw,The Modern,9 W 53rd St,40.7610060884932,-73.9767725608521,971,4.5,10019
French Cuisine,DE0ROwygh-86i4s-WLp8wQ,Maman Soho,239 Centre St,40.72028,-73.9984,459,4,10013
French Cuisine,sMDm_LwAvZd0w7NIpk8rZg,St. George Tavern,103 Washington St,40.70838,-74.01408,106,3.5,10006
French Cuisine,fe1PZT1Fm_qpmlgiRnKuiQ,Lucky Strike,59 Grand St,40.72216,-74.00348,274,3.5,10013
French Cuisine,5m-TrbqMNnwJvOd7pAt6OA,Raclette,511 E 12th St,40.7289298,-73.980601,1265,4,10009
French Cuisine,n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,68 Greenwich Ave,40.736214,-74.000729,532,4,10011
French Cuisine,yvhhKv2CDjuJsC4ecG848g,Le Bilboquet,20 E 60th St,40.76381,-73.97058,152,3.5,10022
French Cuisine,8cT6XDwI9KiCaoVohlx42Q,BXL Zoute,50 W 22nd St,40.74174,-73.992627,397,4,10010
French Cuisine,emTmnLlesIwxRofQ34ntdA,Juliette,135 N 5th St,40.71699,-73.9591036,863,3.5,11249
French Cuisine,IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,64 W 39th St,40.7525862175813,-73.9850713153442,1291,4,10018
French Cuisine,CoPDX5NCTYOW1cM_HsO5RA,Le Midi,11 E 13th St,40.7350747572983,-73.9931811690485,381,4,10003
French Cuisine,Xd_l7jtUAZZAAvK8-mI2Jw,The Smith,1150 Broadway,40.74424,-73.98878,893,4,10010
French Cuisine,mBZUWdasmua9XOsWy8xdWA,Jacques,204 E 85th St,40.77792,-73.95422,183,3.5,10028
